strategy,rule,rule_label,scenario,sample_n,win_rate_pct,avg_return_pct,median_return_pct,profit_factor,gross_profit,gross_loss,worst10_return_pct,best10_return_pct,max_loss_pct,avg_hold_minutes,avg_hold_days,target_exit_rate_pct,profit_protect_exit_rate_pct,stop_loss_rate_pct,fallback_exit_rate_pct,no_exit_until_d5_rate_pct,profit_protect_trigger_rate_pct,trigger_then_stop_rate_pct,trigger_then_target_rate_pct,trigger_then_protect_exit_rate_pct,exit_d1_rate_pct,exit_d2_rate_pct,exit_d3_rate_pct,exit_d4_rate_pct,exit_d5_rate_pct,ambiguous_same_bar_rate_pct
V2_SCORE_3D,A2_TP4_TRG2_PROT2_SL3,+4 target / +2 trigger / +2 protect / -3,conservative_unfavorable,725,60.41379310344828,0.46206896551724136,2.0,1.3890824622531939,1196.0,-861.0,-3.0,4.0,-3.0,77.6096551724138,1.0386206896551724,22.06896551724138,38.3448275862069,39.58620689655172,0.0,0.0,39.310344827586206,0.0,0.9655172413793104,38.3448275862069,96.41379310344827,3.310344827586207,0.27586206896551724,0.0,0.0,37.103448275862064
V2_SCORE_3D,B_TP3_TRG1P5_PROT1_SL3,+3 target / +1.5 trigger / +1 protect / -3,conservative_unfavorable,725,63.86206896551724,0.22758620689655173,1.0,1.2099236641221374,951.0,-786.0,-3.0,3.0,-3.0,54.824827586206894,1.033103448275862,33.6551724137931,30.20689655172414,36.137931034482754,0.0,0.0,33.93103448275862,0.0,3.724137931034482,30.20689655172414,96.9655172413793,2.7586206896551726,0.27586206896551724,0.0,0.0,24.413793103448274
V2_SCORE_3D,C_TP3_TRG1_PROT0P5_SL3,+3 target / +1 trigger / +0.5 protect / -3,conservative_unfavorable,725,67.0344827586207,0.2013793103448276,0.5,1.203626220362622,863.0,-717.0,-3.0,3.0,-3.0,44.64551724137931,1.0275862068965518,34.206896551724135,32.827586206896555,32.96551724137931,0.0,0.0,38.068965517241374,0.0,5.241379310344827,32.827586206896555,97.37931034482759,2.4827586206896552,0.13793103448275862,0.0,0.0,24.275862068965516
V2_SCORE_3D,D_TP2_TRG1P5_PROT1_SL3,+2 target / +1.5 trigger / +1 protect / -3,conservative_unfavorable,725,63.86206896551724,0.04,1.0,1.0368956743002544,815.0,-786.0,-3.0,2.0,-3.0,50.351724137931036,1.0303448275862068,48.55172413793103,15.310344827586206,36.137931034482754,0.0,0.0,17.24137931034483,0.0,1.9310344827586208,15.310344827586206,97.10344827586206,2.7586206896551726,0.13793103448275862,0.0,0.0,13.655172413793103
V2_SCORE_3D,E_TP2_TRG1_PROT0P5_SL3,+2 target / +1 trigger / +0.5 protect / -3,conservative_unfavorable,725,67.0344827586207,0.012413793103448275,0.5,1.0125523012552302,726.0,-717.0,-3.0,2.0,-3.0,41.608275862068965,1.0262068965517241,44.41379310344827,22.620689655172413,32.96551724137931,0.0,0.0,24.96551724137931,0.0,2.344827586206897,22.620689655172413,97.51724137931035,2.344827586206897,0.13793103448275862,0.0,0.0,19.448275862068964
V2_SCORE_3D,F_TP1P5_TRG1_PROT0P5_SL3,+1.5 target / +1 trigger / +0.5 protect / -3,conservative_unfavorable,725,67.0344827586207,-0.13379310344827586,1.5,0.8647140864714087,620.0,-717.0,-3.0,1.5,-3.0,41.38620689655173,1.0262068965517241,52.0,15.03448275862069,32.96551724137931,0.0,0.0,16.82758620689655,0.0,1.7931034482758619,15.03448275862069,97.51724137931035,2.344827586206897,0.13793103448275862,0.0,0.0,13.655172413793103
V2_SCORE_3D,G_TP1_SL3,+1 immediate / -3,conservative_unfavorable,725,67.0344827586207,-0.31862068965517243,1.0,0.6778242677824268,486.0,-717.0,-3.0,1.0,-3.0,41.31310344827586,1.0262068965517241,67.0344827586207,0.0,32.96551724137931,0.0,0.0,0.0,0.0,0.0,0.0,97.51724137931035,2.344827586206897,0.13793103448275862,0.0,0.0,0.41379310344827586
V2_SCORE_3D,H_TP1_SL2,+1 immediate / -2,conservative_unfavorable,725,60.55172413793104,-0.18344827586206897,1.0,0.7674825174825175,439.0,-572.0,-2.0,1.0,-2.0,13.404137931034482,1.0110344827586206,60.55172413793104,0.0,39.44827586206897,0.0,0.0,0.0,0.0,0.0,0.0,99.03448275862068,0.8275862068965517,0.13793103448275862,0.0,0.0,0.8275862068965517
V2_SCORE_3D,I_TP3_TRG1P5_PROT1_SL2,+3 target / +1.5 trigger / +1 protect / -2,conservative_unfavorable,725,57.37931034482758,0.3696551724137931,1.0,1.4336569579288025,886.0,-618.0,-2.0,3.0,-2.0,21.488275862068967,1.0151724137931035,32.41379310344827,24.96551724137931,42.62068965517241,0.0,0.0,28.27586206896552,0.0,3.310344827586207,24.96551724137931,98.75862068965517,0.9655172413793104,0.27586206896551724,0.0,0.0,20.689655172413794
V2_SCORE_3D,J_TP2_TRG1_PROT0P5_SL2,+2 target / +1 trigger / +0.5 protect / -2,conservative_unfavorable,725,60.55172413793104,0.1510344827586207,0.5,1.1914335664335665,681.5,-572.0,-2.0,2.0,-2.0,13.566896551724138,1.0110344827586206,42.48275862068965,18.068965517241377,39.44827586206897,0.0,0.0,19.448275862068964,0.0,1.3793103448275863,18.068965517241377,99.03448275862068,0.8275862068965517,0.13793103448275862,0.0,0.0,15.724137931034482
V2_SCORE_3D,K_TP2_TRG1P5_PROT1_SL2P5,+2 target / +1.5 trigger / +1 protect / -2.5,conservative_unfavorable,725,60.96551724137931,0.10413793103448275,1.0,1.106713780918728,783.0,-707.5,-2.5,2.0,-2.5,28.80551724137931,1.0193103448275862,47.03448275862069,13.93103448275862,39.03448275862069,0.0,0.0,15.724137931034482,0.0,1.7931034482758619,13.93103448275862,98.20689655172414,1.6551724137931034,0.13793103448275862,0.0,0.0,12.689655172413794
V2_SCORE_3D,L_TP3_TRG1P5_PROT1_SL3_D1_1200,+3/+1.5/+1/-3 / D+1 12:00 fallback,conservative_unfavorable,725,62.758620689655174,0.22134495485969707,1.0,1.2088281478786218,928.9303695118365,-768.455277238556,-3.0,3.0,-3.0,12.888275862068966,1.0041379310344827,32.689655172413794,29.10344827586207,34.3448275862069,3.8620689655172415,0.0,32.41379310344827,0.0,3.1724137931034484,29.10344827586207,99.72413793103449,0.13793103448275862,0.13793103448275862,0.0,0.0,23.862068965517242
V2_SCORE_3D,M_TP3_TRG1P5_PROT1_SL3_D1_CLOSE,+3/+1.5/+1/-3 / D+1 close fallback,conservative_unfavorable,725,63.310344827586206,0.2225326965589245,1.0,1.208068022358189,936.7374568491002,-775.40125184388,-3.0,3.0,-3.0,19.44137931034483,1.0041379310344827,32.96551724137931,29.655172413793103,34.62068965517241,2.7586206896551726,0.0,33.10344827586207,0.0,3.310344827586207,29.655172413793103,99.72413793103449,0.13793103448275862,0.13793103448275862,0.0,0.0,23.862068965517242
V2_SCORE_3D,N_TP2_TRG1_PROT0P5_SL3_D1_1200,+2/+1/+0.5/-3 / D+1 12:00 fallback,conservative_unfavorable,725,65.93103448275862,0.01384367531692674,0.5,1.01430393679889,711.7081516845265,-701.6714870797546,-3.0,2.0,-3.0,8.819310344827587,1.0041379310344827,43.44827586206896,22.206896551724135,31.586206896551722,2.7586206896551726,0.0,24.275862068965516,0.0,1.9310344827586208,22.206896551724135,99.72413793103449,0.13793103448275862,0.13793103448275862,0.0,0.0,19.17241379310345
V2_SCORE_3D,O_TP2_TRG1_PROT0P5_SL3_D1_CLOSE,+2/+1/+0.5/-3 / D+1 close fallback,conservative_unfavorable,725,66.48275862068965,0.013829235599659808,0.5,1.014156778019631,718.2520220429747,-708.2258262332213,-3.0,2.0,-3.0,14.012413793103448,1.0041379310344827,43.862068965517246,22.206896551724135,31.724137931034484,2.206896551724138,0.0,24.551724137931036,0.0,2.344827586206897,22.206896551724135,99.72413793103449,0.13793103448275862,0.13793103448275862,0.0,0.0,19.17241379310345
V2_SCORE_3D,P_TP3_TRG1P5_PROT1_SL3_D5_CLOSE,+3/+1.5/+1/-3 / D+5 close fallback,conservative_unfavorable,725,63.86206896551724,0.22758620689655173,1.0,1.2099236641221374,951.0,-786.0,-3.0,3.0,-3.0,54.824827586206894,1.033103448275862,33.6551724137931,30.20689655172414,36.137931034482754,0.0,0.0,33.93103448275862,0.0,3.724137931034482,30.20689655172414,96.9655172413793,2.7586206896551726,0.27586206896551724,0.0,0.0,24.413793103448274
